,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
264,0,0,0,1,190,0,0,0,0,eurorack,eurorack monograf - frequency central ,Zaragoza,2023/12/07,2024/07/07,2024/2/9,492
265,0,0,0,1,1590,0,0,0,0,hammond,hammond m100 de 1965 ,Zaragoza,2023/01/16,2024/07/07,2024/2/9,1934
266,0,0,0,1,450,0,0,0,0,yamaha,yamaha sy77 modal argon8x ,Valladolid,2023/09/20,2024/07/06,2024/2/9,901
267,0,0,0,1,340,0,0,0,0,eurorack,modulos eurorack ,Valencia,2024/01/26,2024/07/05,2024/2/9,656
268,0,0,0,1,75,0,0,0,0,doepfer,doepfer a-192-1 cvm16 ,Gipuzkoa,2024/02/05,2024/03/07,2024/2/9,186
269,0,0,0,1,550,0,0,0,0,midi,oxi one sequencer + midi expander ,Málaga,2023/12/12,2024/06/28,2024/2/9,584
270,0,0,0,1,75,0,0,0,0,eurorack,pico vca2 eurorack modulo ,Cantabria,2023/09/17,2024/07/02,2024/2/9,514
271,0,0,0,1,495,0,0,0,0,korg,korg minilogue xd + decksaver ,Girona,2022/01/21,2024/07/08,2024/2/9,1910
272,0,0,0,1,125,0,0,0,0,cortex,urings construído por cortex modulex ,Gipuzkoa,2023/11/20,2024/05/18,2024/2/9,342
273,0,0,0,1,369,0,0,0,0,roland,rebaja navidad 15% a aplicar secuenciador modulo de sonidos roland mv-30 ,Zaragoza,2023/11/22,2024/07/05,2024/2/9,736
274,0,0,0,1,120,0,0,0,0,roland,roland u-110 ,Madrid,2023/07/31,2024/07/04,2024/2/9,812
275,0,0,0,1,600,0,0,0,0,korg,korg cx-3 mki analógico 1979 restaurado ,Valencia,2023/10/06,2024/07/06,2024/2/9,1167
276,0,0,0,1,5200,0,0,0,0,moog,pack moog voyager + moogerfoogers acepto cambios ,Barcelona,2023/10/19,2024/07/06,2024/2/9,839
277,0,0,0,1,90,0,0,0,0,behringer,behringer eurorack system-100 121 + 150 ,Barcelona,2023/12/09,2024/07/04,2024/2/9,674
278,0,0,0,1,900,0,0,0,0,roland,roland gr 700 guitar synthesizer ,Girona,2022/05/10,2024/07/08,2024/2/9,1476
279,0,0,0,1,90,0,0,0,0,doepfer,doepfer dual quantizer vintage edition ,Madrid,2023/11/29,2024/07/15,2024/2/9,444
280,0,0,0,1,170,0,0,0,0,-,flight case ,Valencia,2024/01/26,2024/07/14,2024/2/9,396
281,0,0,0,1,19,0,0,0,0,custom,sonidos custom para nord lead a1 ,Cuenca,2018/04/11,2024/07/18,2024/2/9,5068
282,0,0,0,1,450,0,0,0,0,yamaha,yamaha tg77 ,Madrid,2024/02/07,2024/07/15,2024/2/9,188
283,0,0,0,1,245,0,0,0,0,casio,casio xw-g1 groove synthesizer ,A Coruña,2023/10/03,2024/03/31,2024/2/9,366
284,0,0,1,0,0,0,1,0,0,arturia,arturia rackbrute 3u ,Zaragoza,2024/02/07,2024/07/16,2024/2/9,90
